Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV
1960,17.1958055730521,17.5570286441082,17.990705130799,17.5569445156513,17.8746025619719,18.263135264424,17.9905602390006,18.2630825858028,18.600725213667,0.140379661901794,0.0720401618778679,-0.0100067407948241,0.0720560780709004,0.011958610178151,-0.0615475769430689,-0.00997932883556838,-0.061537610718837,-0.125415946147141
1962,16.966205652698,17.3252978829838,17.7551292162748,17.3252143635973,17.6403231581375,18.024597554676,17.7549859317921,18.0245456576112,18.3575614080048,0.139177785365504,0.0712414173248595,-0.0100780238877018,0.0712572182890019,0.0116420412790123,-0.06105852039148,-0.0100509160157556,-0.0610487020292322,-0.124051682208764
1964,16.7375597980378,17.0950054233566,17.521689330953,17.0949223961055,17.4079473387353,17.788636487808,17.5215474057288,17.7885852663847,18.1176074904701,0.13819325599961,0.0705684077759358,-0.0101555745250165,0.0705841156337791,0.0113631808676776,-0.060659090736393,-0.0101287238106767,-0.0606494001978539,-0.122896848328866
1966,16.5095923410176,16.8658453701806,17.2900332142208,16.8657627251408,17.177142022013,17.554877028089,17.2898924152028,17.5548263827365,17.8804533680043,0.137412497644722,0.0700132757150761,-0.0102384783734053,0.0700289112631207,0.0111193148383608,-0.0603440648194016,-0.0102118407247129,-0.0603344832668931,-0.121939588868158
1968,16.2820440007677,16.6375290850168,17.0598271132869,16.637446719126,16.9475916508032,17.322962085353,17.0596872223538,17.3229119229274,17.6457061480326,0.136822178411393,0.0695682433624934,-0.010325978033463,0.0695838260988518,0.0109077581892057,-0.0601082700686635,-0.010299512183999,-0.0600987798802226,-0.121167957833761
1970,16.0546713021718,16.4097848967572,16.8307559681344,16.4097027135849,16.7189982811081,17.0925531907008,16.8306167817945,17.0925034244445,17.4129915459884,0.136409375786582,0.069225722573904,-0.0104174529404472,0.0692412707423351,0.0107258933152855,-0.0599466572041874,-0.01039112039152,-0.0599372419661586,-0.120570130030185
1972,15.8272458594446,16.1823575982766,16.6025232563193,16.1822755077388,16.491081368738,16.8633307342284,16.6023845852321,16.8632812836309,17.1819547082714,0.136161701289223,0.0689783991292664,-0.0105124008537282,0.0689939297738583,0.010571199559983,-0.0598543560762624,-0.0104861657842293,-0.0598450005557721,-0.120134567601053
1974,15.599553563758,15.9550077806364,16.3748505689631,15.9549256986661,16.2635773188376,16.6349938488164,16.3747122373303,16.634944639401,16.9522605534319,0.136067390710197,0.0688192956584472,-0.010610421243738,0.0688348246926468,0.0104412748218464,-0.0598267174443807,-0.0105842503935678,-0.0598174075441049,-0.119850147813319
1976,15.3713937074699,15.7275110489335,16.1474769794966,15.7274288971251,16.0362388537334,16.4072600135072,16.1473388243573,16.4072109765604,16.7235937226187,0.136115365636105,0.0687418145243015,-0.0107111993586765,0.0687573567589303,0.0103338515688295,-0.0598593409417757,-0.0106850619002193,-0.0598500636805954,-0.119706258918234
1978,15.1425780722683,15.4996571566893,15.920158257894,15.4995748619257,15.8088342466031,16.1798644399604,15.9200201283581,16.1798155122243,16.4956582185662,0.136295270375208,0.0687397678883883,-0.01081449447508,0.0687553371665568,0.0102468051665736,-0.059948096416261,-0.0107883618601392,-0.0599388398189186,-0.119692865456653
1980,14.9129300028516,15.2712490890291,15.6926659747133,15.2711665831005,15.5811464608437,15.9525592963267,15.6925277311579,15.9525104196608,16.268176802588,0.136597489937714,0.0688073925038238,-0.0109201264187983,0.0688230017334853,0.0101781602753659,-0.0600891332119466,-0.0108939722329085,-0.0600798862747177,-0.119800553307287
1982,14.6822834836995,15.0421021204084,15.464786532264,15.0420193396374,15.352972228118,15.7251128141551,15.4646480455152,15.7250639351884,16.0408902084954,0.137013151304315,0.0689393551247628,-0.0110279660762802,0.0689550163534948,0.0101260915885061,-0.0602788843391855,-0.0110017658799277,-0.0602696369652251,-0.120020553448427
1984,14.450482233124,14.8120428665465,15.236320153254,14.811959751412,15.1241210927594,15.4973083174869,15.2361813037676,15.4972593872639,15.8135562243194,0.137534112822296,0.0691307496787297,-0.0111379261619819,0.0691464741655564,0.0100889228907665,-0.0605140654484436,-0.0111116573391717,-0.0605048083772802,-0.120344750493185
1986,14.217378825126,14.5809083470214,15.0070798525797,14.5808248418001,14.8944144444388,15.2689432054743,15.0069405296404,15.2688941791008,15.5859486835747,0.138152943496571,0.0693770879032047,-0.0112499536026163,0.0693928861871597,0.0100651232364053,-0.0607916690397993,-0.0112235952088485,-0.060782393780677,-0.120765678520616
1988,13.9828338472717,14.348545071117,14.7768904116906,14.3484611235357,14.6636845569694,15.0398279145595,14.7767505126343,15.039778750861,15.3578564013681,0.138862894846592,0.0696742848404199,-0.0113640227602997,0.0696901668114555,0.0100533008393166,-0.0611089556692694,-0.0113375553725771,-0.0610996544340032,-0.121276507316253
1990,13.7467151002723,14.1148081565428,14.545587371581,14.1147237174495,14.4317736473201,14.809784881343,14.5454468010476,14.8097355425258,15.1290820844659,0.139657867686023,0.0700186406709789,-0.0114801296469345,0.070034615628752,0.0100521962763003,-0.0614634422973984,-0.0114535352234536,-0.0614541079321563,-0.12187102127617
1992,13.5088968443306,13.879560488241,14.3130160564901,13.8794755112917,14.1985329654265,14.578647522238,14.3128747257186,14.5785979735767,14.8994412374771,0.140532374663874,0.0704068202669094,-0.01159828715358,0.0704228969831587,0.0100606757739496,-0.0618528888621237,-0.0115715489041015,-0.0618435148000881,-0.122543591796358
1994,13.2692590937331,13.6426719224767,14.0790306378637,13.6425863638473,13.9638219228207,14.346259242973,14.0788884640278,14.3462094525075,14.6687610844602,0.141481500756957,0.0708358303986982,-0.0117185209764009,0.0708520171641231,0.010077722147775,-0.0622752842157862,-0.0116916232286169,-0.0622658644087972,-0.123289146133574
1996,13.0276869626614,13.4040185397024,13.8434932447642,13.403932357819,13.7275072661769,14.1124724874979,13.8433501503537,14.1124224257565,14.436879519294,0.142500862984126,0.0713029969843886,-0.0118408660400087,0.0713193016618825,0.0101024270416992,-0.0627288308926918,-0.0118137941265789,-0.0627193597665545,-0.124103134075161
1998,12.7840700617758,13.1634819483667,13.6062731258412,13.1633951036561,13.4894622996064,13.8771478334342,13.6061290380875,13.8770974731702,14.2036440968338,0.143586568076177,0.0718059408095893,-0.0119653629833454,0.0718223708870517,0.0101339823925381,-0.0632119292962414,-0.0119381031404447,-0.0632024016952169,-0.124981492474395
2000,12.5383019473336,12.9209486411502,13.3672458654704,12.920861095812,13.2495661584827,13.6401531388126,13.3671007158162,13.6401024547642,13.9689110711364,0.144735171682366,0.0723425538752264,-0.0120920561016905,0.072359116504109,0.0101716721333997,-0.0637231618991175,-0.0120645953586578,-0.0637135730434419,-0.125920608365372
2002,12.290279621443,12.6763094039798,13.1262926561975,12.676221121779,13.0077031362979,13.4013627434456,13.1261463798168,13.4013117121176,13.7325444875561,0.145943637510975,0.0729109759128018,-0.0122209907067718,0.0729276779471145,0.0102148643283382,-0.0642612775102455,-0.0121933167992751,-0.0642516229532221,-0.126917282963892
2004,12.0399030837037,12.4294587778886,12.8832996280769,12.4293697239699,12.7637620652715,13.1606567268948,12.883152163436,13.1606053263583,13.4944153319276,0.147209297404433,0.0735095714500401,-0.0123522110114953,0.0735264194839832,0.0102630035282522,-0.0648251756716141,-0.0123243122978397,-0.0648154512639891,-0.127968695357317
2006,11.7870750021115,12.1802946407976,12.6381573012734,12.1802047815103,12.5176358174045,12.9179202895422,12.6380085897337,12.9178684992278,13.2544008039441,0.14852980016605,0.0741368954494353,-0.0124857700311087,0.0741538959116088,0.0103155917605605,-0.0654139030504021,-0.0124576353922721,-0.0654041046732113,-0.129072378543331
2008,11.5317002528687,11.9287176626018,12.3907599194411,11.9286269654289,12.2692206824609,12.6730430168476,12.3906099046744,12.672990817125,13.0123834781507,0.149903091076017,0.0747916891616543,-0.0126217107878281,0.0748088481227757,0.0103721989269879,-0.0660266211519816,-0.0125933295866129,-0.0660167453841624,-0.13022616770872
2010,11.2736855370658,11.6746308390597,12.1410048690939,11.6745392731363,12.0184158277006,12.4259182324946,12.1408534920911,12.4258655993243,12.7682505550082,0.151327399097199,0.0754728824655854,-0.0127600421266847,0.0754902057758325,0.0104324792295611,-0.0666625703841902,-0.012731403216908,-0.0666526126620288,-0.131428144727063
2012,11.0129393682061,11.4179393931718,11.8887924661367,11.4178469292845,11.7651231209763,12.1764427152482,11.8886396521518,12.1763896071133,12.521893474285,0.152801150409023,0.0761795240419307,-0.012900787039898,0.0761970172301621,0.0104961161146837,-0.0673211044878572,-0.0128718762795112,-0.0673110569408538,-0.132676653320236
2014,10.7493717726824,11.1585503923748,11.6340254571261,11.1584570016616,11.5092466720953,11.9245161327571,11.6338711117955,11.9244624878617,12.2732072600981,0.154322954601903,0.0769107832982123,-0.0130439586533973,0.0769284518264206,0.0105628385350369,-0.0680016540944673,-0.0130147581840723,-0.0679915050192422,-0.133970245589238
2016,10.4828941454052,10.8963725203702,11.3766086751984,10.8962781735712,11.2506925306687,11.6700406322864,11.3764526946826,11.6699863788996,12.0220900271721,0.155891570236887,0.0776659317222794,-0.0131895569932494,0.0776837811283381,0.010632416328294,-0.068703711084358,-0.0131600471662434,-0.0686934469050303,-0.135307650521984
2018,10.2134191543493,10.6313158985019,11.1164487548292,10.631220566084,10.9893684354899,11.4129204923351,11.1162910375202,11.4128655601256,11.7684425454386,0.157505871132784,0.0784443249435031,-0.0133375667493143,0.0784623608147628,0.0107046558622265,-0.0694268144366461,-0.0133077283407766,-0.0694164218401864,-0.136687743272601
2020,9.94086069790921,10.3632919593503,10.8534539031799,10.3631956118443,10.7251836156897,11.1530618311205,10.8532943564639,11.1530061577699,11.512167861427,0.159164812914073,0.0792453850848238,-0.0134879555855997,0.0792636129971685,0.0107793961360653,-0.0701705366018212,-0.0134577710735329,-0.0701600037954926,-0.138109515183551
2022,9.66513391715315,10.0922133737089,10.5875337248776,10.0921159819524,10.4580486441801,10.8903723684148,10.5873722672851,10.8903159019392,11.2531709750601,0.160867399428837,0.0800685833437165,-0.0136406722192707,0.0800870088148746,0.0108565052437907,-0.070934469702545,-0.0136101261903155,-0.0709237868497482,-0.139572043811498
2024,9.38615526469746,9.81799403210011,10.3185990998073,9.81789556736793,10.1878753442903,10.6247612401886,10.3184356605491,10.6247039387656,10.9913585713983,0.16261264887097,0.0809134226344724,-0.0137956441561634,0.0809320510992941,0.0109358771903399,-0.0717182113146431,-0.0137647232177348,-0.071707370501795,-0.141074463046513
2026,9.10384263227718,9.54054908247537,10.0465621151797,9.540449516556,9.9145767508791,10.356138866829,10.046396632611,10.3560806975038,10.7266388073673,0.16439955939087,0.0817794202015885,-0.0139527751004062,0.0817982569976789,0.0110174289985948,-0.0725213497869135,-0.0139214675896952,-0.0725103447788097,-0.142615933031417
2028,8.81811553940484,9.25979502616167,9.77133605360325,9.25969433142526,9.63806712758581,10.0844168762042,9.77116847346778,10.084357813259,10.4589211537776,0.166227074022872,0.0826660900872716,-0.0141119420489185,0.0826851404421124,0.0111010980482136,-0.0733434490772262,-0.0140802377015505,-0.0733322750073541,-0.14419560959917
2030,8.52889538566208,8.9756498744273,9.49283543925701,8.97554802391192,9.35826204223375,9.80950808315921,9.49266571309584,9.80944810652679,10.1881162934681,0.168094044732438,0.083572925288784,-0.014272992291754,0.0835921943035146,0.0111868396149529,-0.0741840330780795,-0.0142408819398404,-0.0741726861495808,-0.145812613305357
2032,8.23610576903907,8.68803336820612,9.21097614440083,8.68793033572864,9.0750785027274,9.53132652733613,9.21080422826415,9.5312656212178,9.91413607669415,0.169999195558836,0.0844993795582587,-0.0144357401658414,0.0845188721866149,0.0112746245104802,-0.0750425694146084,-0.0144032154945669,-0.0750310466382689,-0.147465997566804
2034,7.9396728725917,8.39686726358708,8.92567555874204,8.39676302388019,8.78843515596596,9.24978757151086,8.92550141222401,9.24972572324638,9.63689353535216,0.171941084792199,0.0854448487193587,-0.014599963776253,0.0854645697417198,0.0113644367832207,-0.0759184527182389,-0.0145670171412682,-0.0759067516986797,-0.149154716037595
2036,7.63952592106911,8.1020756855091,8.6368528243076,8.10197021438272,8.49825255242512,8.96480806291574,8.63667640987663,8.96474526210125,9.3563029580716,0.173918066306987,0.0864086514750914,-0.014765401706478,0.0864286054681192,0.0114562713866403,-0.0768109874222249,-0.0147320260073091,-0.0767991061910894,-0.150877589090721
2038,7.33559770836127,7.80358555174088,8.3444291384697,7.80347882626529,8.20445347897199,8.67630656019562,8.34425042105276,8.6762427980243,9.07228002848259,0.175928250300704,0.0873900097176226,-0.0149317498197681,0.0874102010194833,0.0115501317341299,-0.0777193701794322,-0.0148979384211613,-0.0777073070705101,-0.152633269438709
2040,7.02782519534048,7.5013270685325,8.04832812765129,7.50121906724253,7.90696336219952,8.38420362869892,8.04814707442935,8.38413889749232,8.78474202933763,0.177969463816532,0.0883880283964598,-0.0150986583517123,0.088408461068171,0.0116460270363394,-0.0786426720866324,-0.0150644050445199,-0.078630425647185,-0.154420207184124
2042,6.71615017594123,7.19523429828828,7.74847629368211,7.19512500140563,7.60571074396966,8.08842220665213,7.74829287406082,8.08835649954964,8.4936081150542,0.180039211742856,0.0894016751190952,-0.0152657293075871,0.0894223529025764,0.0117439693267477,-0.0795798209632534,-0.0152310283036967,-0.0795673898952918,-0.156236614272746
2044,6.40052000704418,6.88524579809751,7.44480353423443,6.88513518777212,7.30062782995653,7.78888804439882,7.44461771995784,7.78882135517756,8.19879965556327,0.182134639081996,0.0904297597134492,-0.0154325145894772,0.090450685985551,0.0118439700542283,-0.0805295840852856,-0.0153973605431395,-0.0805169672115602,-0.158080429227898
2046,6.08088839477304,6.57130532594618,7.1372437374174,6.5711933865138,6.99165111062453,7.48553021816684,7.1370555028006,7.4854625411674,7.90024065380406,0.184252495707552,0.0914709141317828,-0.015598514975311,0.0914920918563482,0.0119460361043532,-0.0814905518699268,-0.0155629030272511,-0.0814777481196559,-0.159949282709976
2048,5.75721622635847,6.25336260880629,6.82573544914122,6.25324932706156,6.67872205217641,7.17828171872435,6.82554477139923,7.17821304886129,7.59785823858757,0.186389105079514,0.0925235732347499,-0.0157631802607163,0.0925450049101415,0.0120501651870045,-0.0824611231510143,-0.0157271061001762,-0.0824481315623251,-0.161840464483465
2050,5.42947243227032,5.93137416349981,6.51022260953315,5.93125952898111,6.36178785260515,6.86708011372362,6.51002946919034,6.86701044656396,7.29158323394665,0.188540338741019,0.0935859570975186,-0.0159259110046708,0.0936076447029909,0.0121563403988205,-0.0834394928715293,-0.0158893709469773,-0.0834263126053762,-0.163750893724266
2052,5.09763485871978,5.60530415730727,6.19065535196519,5.60518816258773,6.04080225486221,6.55186828040803,6.19045973332679,6.55179761230445,6.98135080416445,0.190701598809408,0.0946560557431328,-0.0160860621061988,0.094678000683569,0.012264523931095,-0.084423643170701,-0.0160490531822091,-0.0844102735371379,-0.16567709331693
2054,4.76169112475303,5.27512529052573,5.8669908547513,5.27500793150448,5.71572640532682,6.23259520255059,5.86679274642151,6.23252353081607,6.66710117235965,0.192867810963048,0.0957316173190741,-0.0162429488405569,0.0957538203706303,0.0123746498102733,-0.0854113389789024,-0.0162054688939204,-0.0853977794693618,-0.167615170813719
2056,4.42163943294095,4.94081967799671,5.5391942310691,4.94070095418301,5.38652974128169,5.90921682206639,5.5389936265008,5.90914414518016,6.34878040723292,0.195033430813346,0.096810141064932,-0.016395855427853,0.0968326023206316,0.0124866157236516,-0.0864001294415573,-0.0163579032200755,-0.0863863797681222,-0.16956080741496
2058,4.07748929612483,4.60237970079297,5.20723943813291,4.60225961557113,5.0531908858909,5.58169693148208,5.20703633618711,5.58162324931794,6.0263412699752,0.19719246659799,0.0978888763599997,-0.0165440468931381,0.0979115951795154,0.0126002739125705,-0.0873873565014946,-0.016505622208264,-0.0873734166402578,-0.171509258091588
2060,3.72926213789958,4.25980879318705,4.87111018046057,4.25968735404914,4.71569852343755,5.2500080885925,4.87090458595911,5.24993340265765,5.69974410876366,0.199338521418285,0.0989648296946037,-0.016686784089006,0.098987804660579,0.012715421398852,-0.0883701721868297,-0.0166478878391314,-0.0883560424228384,-0.173455364923677
2062,3.37699171918321,3.91312212429472,4.5308007765478,3.91299934302771,4.37405222152079,4.91413252886713,4.53059270079234,4.91405684254377,5.3689577838867,0.201464857854748,0.100034781016026,-0.0168233423601922,0.100058009898512,0.0128317897628269,-0.08934556588204,-0.0167839766828867,-0.0893312468552235,-0.175393586842288
2064,3.02072434065482,3.56234712831803,4.1863169515547,3.56222302112817,4.02826316080178,4.57406304524133,4.18610641278651,4.57398636401986,5.03396060076678,0.203564487530458,0.101095311271274,-0.0169530336515419,0.101118791004089,0.0129490349488421,-0.090310402868553,-0.0169132019980451,-0.0902958956173233,-0.17731804826038
2066,2.66051876955303,3.20752383339136,3.83767651278182,3.20739842094832,3.67835472727016,4.22980379835645,3.83746353655548,4.22972613004858,4.69474122215385,0.205630287439323,0.102142842712968,-0.0170752317432052,0.102166569385859,0.013066727738314,-0.0912614751172472,-0.0170349389483309,-0.091246781119511,-0.179222609127257
2068,2.29644578688816,2.84870488277228,3.48490980629177,2.8485781901576,3.32436286416623,3.88137096217991,3.48469442570543,3.88129231709676,4.3512994727807,0.20765515588567,0.103173705088238,-0.0171893885052813,0.103197673983344,0.0131843573408849,-0.0921955533111829,-0.0171486408184726,-0.0921806744925289,-0.18110094700056
2070,1.92858756417477,2.48595544624085,3.12806014760845,2.48582750289783,2.96633637731052,3.52879339889277,3.12784240339629,3.52871378978737,4.00364723387306,0.209632150363122,0.104184172442515,-0.0172950953285427,0.104208377956629,0.0133012936652111,-0.0931094944237005,-0.0172539004854522,-0.0930944332304456,-0.182946706271888
2072,1.55703639132101,2.11935253542864,2.7671837425239,2.11922337624947,2.6043367088732,3.17211288612663,2.7669636821764,3.17203232621745,3.65180896111493,0.211554707994609,0.105170572386325,-0.0173920883640527,0.105195007917507,0.0134168098977182,-0.0940003049390915,-0.0173504553356823,-0.0939850638670978,-0.184753616290169
2074,1.1818930677245,1.7489840121425,2.40234936720262,1.74885367935848,2.23843745386184,2.81138416043787,2.40212704369329,2.81130265999831,3.29582208838873,0.213416860218207,0.106129384006308,-0.0174802777180165,0.106154041567002,0.0135300842569283,-0.0948652388217168,-0.0174382165226679,-0.0948498198130064,-0.186515657534254
2076,0.803264898856531,1.37494720959095,2.03363770610335,1.37481575256432,1.86872352357145,2.44667466876951,2.03341317779211,2.4465922348681,2.93573720960471,0.215213456595967,0.107057343510858,-0.0175597774162978,0.107082213764075,0.0136402030398433,-0.0957019057123956,-0.0175172990940492,-0.0956863101037143,-0.188227251219006
2078,0.421263251808506,0.997347091367717,1.66114025084816,0.997214564196862,1.49528986332953,2.07806392364224,1.6609135819644,2.07798056270039,2.57161792757381,0.216940398291747,0.107951563573174,-0.0176309260229677,0.107976636284978,0.0137461742777917,-0.0965083778524864,-0.01758804272505,-0.0964926068584772,-0.189883459636913
2080,0.0360007291239149,0.616293975337983,1.28495775670575,0.616160434063617,1.11823972808871,1.70564244475657,1.28472901717528,1.70555816507839,2.20354033995573,0.218594866683509,0.108809657761348,-0.0176943008688869,0.108834922329894,0.0138469477337728,-0.0972832961132536,-0.017651025825333,-0.0972673513050196,-0.19148019519663
2082,-0.352412003587276,0.231900828685393,0.905198226080401,0.231766328974618,0.737682495000438,1.32951023736983,0.904967490465626,1.32942505051907,1.83159209666812,0.220175539537959,0.109629868407416,-0.0177507203050877,0.109655314293161,0.0139414449593629,-0.0980259658883917,-0.0177070676461046,-0.0980098494568275,-0.193014425796125
2084,-0.743869584196279,-0.155719741997753,0.521974504051238,-0.155855146680267,0.353731108156821,0.949774869221309,0.521741849822686,0.949688790332839,1.45587106767231,0.221682768368298,0.11041117649411,-0.0178012484773422,0.110436793595199,0.0140285830602602,-0.0987364528838807,-0.0177572328271441,-0.098720167688056,-0.194484382349776
2086,-1.13827552936014,-0.546458840398625,0.135401416677152,-0.546595100309466,-0.0335009047031729,0.566549053241222,0.135166921989518,0.566462100611341,1.07648350303385,0.223118727469293,0.111153407862737,-0.0178471814194265,0.111179186763872,0.0141073116230996,-0.099415653349984,-0.0178028175702308,-0.0993992028525937,-0.195889738488368
2088,-1.53554591342072,-0.940214878976443,-0.254407486911221,-0.940351949483328,-0.423902774121561,0.179947773099648,-0.254643745740197,0.179859967318677,0.693541692823497,0.224487522788692,0.11185732715711,-0.017890017604303,0.11188325941092,0.0141766582097935,-0.100065337234178,-0.0178453199933773,-0.100048725332094,-0.197231754315429
2090,-1.93561296139223,-1.33689724159012,-0.647343427384494,-1.33703508425918,-0.8173700210339,-0.20991491013762,-0.647581378248226,-0.210003547221575,0.307161234630272,0.225795237925815,0.112524696201116,-0.0179314308741426,0.112550774544373,0.0142357621533104,-0.10068817732399,-0.0178864131464736,-0.100671408145208,-0.198513394063501
2092,-2.33842852444784,-1.7364299733078,-1.04330609584419,-1.73656855682038,-1.21380814922949,-0.602929360445005,-1.043545673037,-0.603018806814787,-0.0825421085305682,0.227049926355998,0.113158308410846,-0.0179732360702938,0.113184526935419,0.0142839087307115,-0.101287753482406,-0.0179279106166449,-0.10127083118216,-0.199739395872321
2094,-2.74396736593754,-2.1387554104159,-1.44220747492514,-2.13889471141006,-1.61313641080341,-0.998994103670917,-1.44244862128299,-0.999084338240324,-0.475455906942776,0.228261553150937,0.113761993799962,-0.0180173454423215,0.113788348053531,0.014320560888492,-0.101868523648948,-0.0179717231412832,-0.10185145223452,-0.200916290749883
2096,-3.15223020360939,-2.54383767391908,-1.84397569014391,-2.54397767772647,-2.01529155667289,-1.39801971181622,-1.84421835913821,-1.39811071556301,-0.871474848165661,0.22944189335675,0.114340603704034,-0.0180657176378543,0.114367090917594,0.0143453918019875,-0.102435767404826,-0.0180198072782309,-0.102418550472792,-0.202052363400739
2098,-3.56324630336676,-2.95166579487583,-2.24855863889011,-2.95180649611382,-2.42023132479335,-1.79993258038431,-2.24880279651062,-1.80002433737697,-1.27050455917572,0.230604363431692,0.114899942585081,-0.0181203302179851,0.114926561742036,0.0143582856284156,-0.102995530270501,-0.0180741382308857,-0.102978170834886,-0.203157588503188
2100,-3.9770758096822,-3.36225662483215,-2.65592751633593,-3.3623980280488,-2.82793779469009,-2.20467870574053,-2.65617314303706,-2.20477120416603,-1.67246556837877,0.231763838575091,0.115446695148068,-0.0181831362437624,0.115473447110258,0.0143593485882062,-0.103554532584284,-0.0181366663246801,-0.103537032879009,-0.204243504722785
2102,-4.39381167400718,-3.77565736242746,-3.06608003418271,-3.77579948276947,-3.23842041311114,-2.61222724174823,-3.06632712689897,-2.61232047493274,-2.07729717474559,0.232936440762372,0.115988327344802,-0.0182560320461118,0.116015214978348,0.0143489043050195,-0.104120073625446,-0.0182092847738225,-0.104102434912855,-0.205323059452833
2104,-4.81358121837949,-4.19194770467649,-3.47904330268179,-4.19209056844056,-3.65171867098,-3.02257378349037,-3.47929187663422,-3.02266775084661,-2.48496115150639,0.234139315002066,0.116532974111962,-0.0183408316110492,0.116560002392374,0.0143274811769934,-0.104699929638855,-0.0182938041057515,-0.104682152029575,-0.206410427736614
2106,-5.23654735847905,-4.61124162236505,-3.89487633841415,-4.61138526739148,-4.06790440452331,-3.43574331687729,-3.89512642855789,-3.43583802473305,-2.89544519588425,0.235390404646186,0.11708931895026,-0.0184392481763865,0.117116495036787,0.0142957912705143,-0.105302252093484,-0.0183919338243775,-0.105284334390042,-0.207520815660341
2108,-5.66290950335128,-5.03368875798208,-4.31367216372383,-5.03383323390539,-4.48708369581173,-3.85179277542991,-4.31392382583732,-3.85188823774466,-3.3087660368554,0.236708231089984,0.117666468035415,-0.0185528875132943,0.11769380129483,0.0142546995947411,-0.105935474426198,-0.0185052757447262,-0.10591741391206,-0.208670262835106
2110,-6.09290419937812,-5.45947549986345,-4.73555952449434,-5.45962086823913,-4.90939840699847,-4.27081320842062,-4.73581283591816,-4.27090944728131,-3.72497217421722,0.238111693874394,0.118273831373993,-0.018683244892104,0.11830133347154,0.0142051923046679,-0.106608223559179,-0.0186353211057627,-0.106590016198511,-0.209875446322783
2112,-6.52680575104149,-5.88882595456698,-5.1607044271036,-5.88897228962184,-5.33502755484895,-4.69293174020653,-5.16095948691865,-4.69302878523489,-4.14414639911895,0.239619926967377,0.118921046131231,-0.0188316750730226,0.118948731118432,0.0141483760781885,-0.107329210422906,-0.0187834205144977,-0.107310850564097,-0.211153464217835
2114,-6.96492631244895,-6.32200231334586,-5.58931098334568,-6.32214970466723,-5.76418801680686,-5.11831279837726,-5.58956791130634,-5.11841068297667,-4.56640755233019,0.241252108206772,0.119617837696419,-0.0189994407009356,0.119645722522343,0.0140854033992944,-0.108107205454355,-0.0189508327108346,-0.108088686762983,-0.212521711515947
2116,-7.40761616640667,-6.75930532536037,-6.02162225966113,-6.75945388027654,-6.19713526989324,-5.54715928982341,-6.02188119571701,-5.54725804805578,-4.99191217724225,0.243027358060959,0.120373955317651,-0.0191877054826678,0.120402060286834,0.0140174585197977,-0.108950970104255,-0.019138717581823,-0.108932286131709,-0.213997721172779
2118,-7.85526387664679,-7.20107457064108,-6.45792082579871,-7.2012244135867,-6.63416385729211,-5.97971341536994,-6.45818193127718,-5.97981308347444,-5.42085574717195,0.244964651320571,0.12119910661178,-0.0193975475239965,0.121227455265012,0.0139457285895382,-0.10986921984384,-0.0193481491931645,-0.109850363732916,-0.215599048965694
2120,-8.30829644070475,-7.64768866269612,-6.89852914001386,-7.64783993296445,-7.0756077162259,-6.41625725890136,-6.89879259906725,-6.41635787885992,-5.85347359156589,0.24708275886227,0.122102908646587,-0.0196299737160153,0.122131527336012,0.0138713783921671,-0.110870599960883,-0.0195801301132357,-0.110851563768537,-0.217343185653467
2122,-8.76717948905435,-8.0995654316572,-7.34380982780462,-8.09971828126011,-7.52184042211537,-6.85711320819589,-7.34407584817055,-6.85721483076421,-6.29004157531492,0.249400217425683,0.123094854876866,-0.0198859347211898,0.123123772361121,0.0137955288681583,-0.11196367367242,-0.0198356065454285,-0.11194444779617,-0.219247496062621
2124,-9.23241757289386,-8.55716213642917,-7.79416590861343,-8.55731672861939,-7.97327540204413,-7.30264426429907,-7.7944347217248,-7.30274695087073,-6.73087658908498,0.251935325874805,0.124184297008466,-0.0201663403608421,0.124213544172353,0.0137192392613966,-0.113156921812265,-0.0201154838284172,-0.113137494637111,-0.221329184641487
2126,-9.70455458120405,-9.02097575104874,-8.2500410224326,-9.02113225947222,-8.43036616721281,-7.7532542947932,-8.25031288317481,-7.75335811832149,-7.17633690970534,0.254706165714059,0.125380440728979,-0.0204720751621436,0.1254100504242,0.0136434924968738,-0.114458753472858,-0.020420642050721,-0.114439111197253,-0.223605285705435
2128,-10.1841743276167,-9.49154336743923,-8.71191970503721,-9.49170197574498,-8.89360661092903,-8.2093882844674,-8.71219489139306,-8.20949332979541,-7.62682248943699,0.257730644129335,0.126692353987891,-0.0208040142507591,0.126722360958281,0.0135691838610438,-0.11587752635221,-0.0207519519687326,-0.115857652924961,-0.226092676666092
2130,-10.6719013485164,-9.96944275619064,-9.18032775758205,-9.96960365795039,-9.36353141589558,-8.67153263288899,-9.18060657031318,-8.67163899675577,-8.08277522970351,0.261026558695381,0.128128986788957,-0.0211630396731366,0.128159427656293,0.0134971115742107,-0.117421576869919,-0.0211102913198052,-0.1174014539889,-0.2288081125001
2132,-11.1684019587981,-10.4552931271599,-9.65583275403595,-10.4554565259974,-9.84071661313149,-9.14021554562066,-9.65611551647677,-9.14032333651181,-8.54467929142048,0.264611683666125,0.129699201617547,-0.0215500578793702,0.129730114904761,0.0134279691596959,-0.119099259559845,-0.0214965622837445,-0.119078866700753,-0.231768280517106
