Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV,FP1_mV,FP2_mV,FP3_mV,FP4_mV,FP5_mV,FP6_mV,FP7_mV,FP8_mV,FP9_mV,FP10_mV,FP11_mV,FP12_mV,FP13_mV,FP14_mV,FP15_mV,FP16_mV,FP17_mV,FP18_mV,FP19_mV,FP20_mV,FP21_mV,FP22_mV,FP23_mV,FP24_mV,FP25_mV,FP26_mV,FP27_mV,FP28_mV,FP29_mV,FP30_mV,FP31_mV,FP32_mV,FP33_mV,FP34_mV,FP35_mV,FP36_mV,FP37_mV,FP38_mV,FP39_mV,FP40_mV,FP41_mV,FP42_mV,FP43_mV,FP44_mV,FP45_mV,FP46_mV,FP47_mV,FP48_mV,FP49_mV,FP50_mV,FP51_mV,FP52_mV,FP53_mV,FP54_mV,FP55_mV,FP56_mV,FP57_mV,FP58_mV,FP59_mV,FP60_mV,FP61_mV,FP62_mV,FP63_mV,FP64_mV
2036,7.8468364056889,8.25758219356659,8.72761034398335,8.25875151094909,8.62778607837714,9.04200766916896,8.74283267918493,9.06989759277102,9.41158456313655,0.0400335700191307,0.0215094597282167,-0.00752969377839916,0.0170210836376026,-0.00688688750312051,-0.0308113675498691,-0.0268429576290623,-0.0562950047925713,-0.0653819512901504,0.0359981971323972,0.0314304855830765,0.0264644742147263,0.0211799119220244,0.0156585923452612,0.00998526374438469,0.00424845821403923,-0.0014585874531228,0.0302296410801891,0.0256003420740813,0.0205935936015689,0.0152889887832549,0.00976859284318468,0.00411791422203887,-0.00157338510759082,-0.00721055663078586,0.0238236204513593,0.0191373936375765,0.0140987984779273,0.00878679836454464,0.00328340766993055,-0.00232550170311417,-0.00794947669491812,-0.0134926067516557,0.0168420187956787,0.0121019981802733,0.0070383951158937,0.00172926944509883,-0.00374373796682086,-0.00929475368417764,-0.0148328027899744,-0.0202611268647802,0.00934814630724658,0.00455628070638168,-0.000527065693839772,-0.00582501775805564,-0.0112566533507535,-0.0167362858148291,-0.0221727162243092,-0.0274685920500316,0.0014076226993617,-0.00343492591931002,-0.00853402032072446,-0.0138142288149926,-0.0191955257902611,-0.0245926426805737,-0.0299144441494833,-0.0350631075205938,-0.00691082330390917,-0.0118033859849402,-0.0169151955085458,-0.0221724405105218,-0.0274962002911453,-0.0328018518767528,-0.0379984199797301,-0.0429878041229739,-0.0155344201037975,-0.0204765392305687,-0.0255987459332929,-0.0308289834179322,-0.036089590654164,-0.0412967093273899,-0.0463596781159118,-0.0511803183313491
2038,7.54552551091263,7.96101654973276,8.4362774298141,7.96221096726509,8.33555838756854,8.75437975884589,8.45172208149437,8.78264368524123,9.12813819987232,0.0404963311659586,0.0217474887210279,-0.0076089649459465,0.0172073840974353,-0.00699467475928438,-0.0311690877864675,-0.0271449744582275,-0.0569529892087958,-0.0661216210044064,0.0354974735064849,0.0309842662199746,0.0260783926332321,0.0208587153094532,0.0154061154178757,0.00980438679865598,0.00414105067842725,-0.00149174521251016,0.0297986077591233,0.0252246466640789,0.0202786467361687,0.0150393146782519,0.0095877987331894,0.00400864024638956,-0.0016095272499065,-0.00717306665411589,0.0234708700862027,0.0188407876797291,0.0138634662986509,0.00861699047575678,0.00318245558559472,-0.00235524050466875,-0.00790668663547048,-0.0133771024304924,0.0165754695620368,0.0118923882032542,0.00689052253226393,0.0016470631352727,-0.00375726640019866,-0.00923756827200055,-0.0147039206732284,-0.0200607100673002,0.00917502420462703,0.00444089305089779,-0.000580298117664375,-0.00581253101252849,-0.011175793075887,-0.0165853737296369,-0.0219511356301223,-0.0271768832797793,0.00133442943216958,-0.00344958426915302,-0.00848613883160658,-0.0137006453327651,-0.0190139787632713,-0.0243418447856333,-0.0295941737914296,-0.0346743100586096,-0.00687835649822209,-0.0117115752452901,-0.0167604861637354,-0.0219521045262197,-0.0272083990845287,-0.0324457159237432,-0.0375741480069597,-0.042496769833545,-0.0153913956929976,-0.0202733536928479,-0.0253323248681129,-0.0304970583815072,-0.0356907706903333,-0.0408305665928299,-0.0458268526885808,-0.0505826295529327
2040,7.24041413184091,7.66071746296908,8.14128880730804,7.66193792546387,8.03966940230916,8.46316669721922,8.15696148229749,8.49181345072122,8.84118647122457,0.0409665753604584,0.0219900924676366,-0.00768855168974688,0.0173974302575269,-0.00710374012346842,-0.0315324605091958,-0.027450892544325,-0.0576219032093097,-0.0668743573642539,0.0350107653621261,0.0305504074445477,0.0257028621429709,0.0205461357114866,0.0151602278374398,0.00962801015745125,0.00403602667159738,-0.00152462866004959,0.0293794913066232,0.0248591761924822,0.0199720859736583,0.0147960711705647,0.00941139437049075,0.00390166253562132,-0.00164548499556113,-0.00713748652849804,0.0231276928075884,0.018552027207165,0.013634114390707,0.00845119029849164,0.00308346285897107,-0.00238511103338966,-0.0078661273885573,-0.0132658994052384,0.0163159275796748,0.0116880232068072,0.00674600572487678,0.0015662266642368,-0.00377147600341254,-0.00918314682977426,-0.0145798819955741,-0.019867175759973,0.00900614543212114,0.00432795251882022,-0.000632994640636755,-0.00580150457245048,-0.0110984426596693,-0.0164400409751479,-0.0217371883434265,-0.0268948088134458,0.00126254261031466,-0.00346476571924026,-0.00844071204021271,-0.0135915204224211,-0.0188389349151649,-0.0240996019163831,-0.0292844819460755,-0.0342980484076107,-0.0068476665585173,-0.0116234037209722,-0.0166113665935062,-0.0217393676383617,-0.0269302336867747,-0.0321012464125267,-0.0371635312905009,-0.0420212996901656,-0.0152533496530204,-0.0200770411195069,-0.0250747450291084,-0.0301759874571715,-0.0353048312041418,-0.0403793107810761,-0.0453108648969961,-0.0500036350920826
2042,6.93144062915906,7.3566168300477,7.84256999211931,7.35786428742578,7.74004611521922,8.16829065191853,7.85847626830122,8.1973287992777,8.55064803615243,0.0414437782746544,0.0222371036229268,-0.00776826052071635,0.0175911149006793,-0.00721384482676712,-0.0319010304524001,-0.0277602594859681,-0.0583009757269937,-0.0676394040720567,0.0345376716740445,0.0301285854781415,0.02533764055099,0.0202420154562251,0.0149208579856053,0.00945614837727192,0.00393348561799139,-0.00155705626469505,0.028971986209746,0.0245037021821874,0.019673763843937,0.0145591943894489,0.0092394006896883,0.00379708663244894,-0.00168106981828851,-0.00710354782894613,0.0227938865692354,0.0182709868695277,0.0134106976462201,0.00828943516771679,0.0029865501048098,-0.00241490994615935,-0.00782751485429939,-0.0131586362508025,0.0160633010868301,0.0114888876988255,0.00660490854454153,0.0014869049905386,-0.00378614028028103,-0.0091311822614095,-0.0144603014067835,-0.0196800641385695,0.00884153420632725,0.00421755911913306,-0.000684976903192681,-0.00579168043586556,-0.0110242644674044,-0.0162998716366492,-0.0215303829136173,-0.0266218058532283,0.00119210700309071,-0.00348025020822335,-0.00839744258421901,-0.0134864786326734,-0.0186699411827734,-0.0238653851899485,-0.0289847670738471,-0.0339336529662244,-0.0068184847111747,-0.0115385278478399,-0.0164674170103602,-0.0215337335766269,-0.0266611323114674,-0.0317677982915841,-0.0367658551127895,-0.0415606143247543,-0.015119886889036,-0.0198871321115967,-0.0248254618757495,-0.0298651512498516,-0.0349310794188135,-0.0399421784584316,-0.0448108846985342,-0.0494424437437288
2044,6.61854841185485,7.04865069471216,7.54004972523336,7.04992609963318,7.43661892659177,7.86967647635498,7.55619502323122,7.89911428078256,8.25644369455553,0.0419273379541082,0.0224883261830302,-0.00784787260738611,0.0177883112136155,-0.007324715753304,-0.0322742737671741,-0.0280725588435839,-0.058989318962498,-0.0684158891419542,0.0340777778992192,0.0297184682419124,0.0249824827305905,0.0199461993514165,0.0146879420835168,0.00928882906152924,0.00383354494687421,-0.00158882387709014,0.0285757797473663,0.0241579941088611,0.019383536108371,0.0143286289926088,0.00907185237073638,0.00369503686480128,-0.00171606963926016,-0.00707095417664159,0.0224692487885847,0.0179975458670093,0.0131931806785441,0.00813177729774408,0.0028918578671183,-0.0024444091234894,-0.00779053560547857,-0.0130549180516268,0.0158175047324455,0.011294977596291,0.00646731129730859,0.0014092645289583,-0.00380100641503108,-0.00908133651730137,-0.0143447582893908,-0.0194988762275105,0.00868122829130448,0.00410983130687996,-0.000736043191159063,-0.00578277241673488,-0.010952888018911,-0.0161644125492433,-0.0213301865796816,-0.0263572666619742,0.00112328817077896,-0.00349579209359551,-0.00835600275912172,-0.0133851095229394,-0.0185065050656414,-0.0236386221224955,-0.0286943802393383,-0.0335804033951743,-0.00679051412155629,-0.0114565713253002,-0.0163281802838654,-0.0213346642705395,-0.0264004771452808,-0.0314446765677169,-0.0363803512928938,-0.0411138778581674,-0.0149905770260404,-0.0197031174334677,-0.0245838865831439,-0.0295638818172396,-0.0345687700092641,-0.0395183499812776,-0.0443260225961069,-0.0488981020985637
2046,6.30168668497114,6.73675991905027,7.23366054533399,6.7380642240767,7.1293222339154,7.56725220507967,7.25005009554562,7.59709757204322,7.95849679228989,0.0424165658195034,0.0227435293795696,-0.00792714326052919,0.0179888676452765,-0.0074360451872734,-0.0326515917896895,-0.0283872053988842,-0.0596859162229952,-0.0692028100707287,0.03363065041695,0.0293197103329796,0.0246371361969459,0.0196585309121779,0.0144614211125549,0.0091260905024875,0.00373633846987385,-0.00161970561663309,0.0281905471066005,0.023821815077753,0.0191012580567653,0.0141043251320855,0.00890879551056262,0.00359565474694003,-0.00175024968669411,-0.00703938136440955,0.0221535722333046,0.0177315844201505,0.0129815349310488,0.00797828157444043,0.00279954512703042,-0.00247335642698513,-0.00775484690554694,-0.0129543156905842,0.0155784563183993,0.0111062975723821,0.00633330874755106,0.00133349184927548,-0.00381579585053948,-0.00903324043564633,-0.0142327958635499,-0.019323072264071,0.00852527667332599,0.00400490428296708,-0.00078596946475716,-0.0057744664681317,-0.0108839095838112,-0.0160331721566558,-0.0211360233984891,-0.0261005359822836,0.00105627113888855,-0.00351112083359153,-0.00831603451546501,-0.0132869669466566,-0.0183480931788001,-0.0234186944483963,-0.0284126222084254,-0.0332375250193887,-0.00676343016422474,-0.011377124725195,-0.0161931608530256,-0.0211415780416663,-0.0261476018089959,-0.0311311330385004,-0.0360061942076665,-0.0406801932429554,-0.0148649535792512,-0.0195244465057347,-0.0243493838281614,-0.0292714597311799,-0.0342171014334709,-0.0391069451058169,-0.0438553245493472,-0.0483695887944412
2048,5.98081125087769,6.42089092030685,6.92333943469438,6.42222507457856,6.81809509295742,7.26094962435537,6.93997823965738,7.29121003908487,7.65673370171235,0.0429106782632147,0.0230024413078127,-0.00800580198413634,0.018192602420081,-0.00754749141128933,-0.0330323055508015,-0.0287035413023841,-0.0603896108113788,-0.0699990196517287,0.0331958306797191,0.0289319476303189,0.0243013362357525,0.0193788480708175,0.0142412371532601,0.00896797868545272,0.00364201407367823,-0.00164945548111854,0.0278159461148186,0.0234949170407043,0.0188267802737834,0.0138862348248426,0.0087502846416209,0.00349909667769268,-0.00178335409951691,-0.00700847825821413,0.0218466404299275,0.0174729796923013,0.0127757351739546,0.00782902267698436,0.00270978708879828,-0.00250147722226236,-0.00772007752715089,-0.0128563659644595,0.0153460729736924,0.0109228577719403,0.00620300743097732,0.00125979163273245,-0.00383020565397959,-0.00898649440849061,-0.0141239211456156,-0.0191520709564272,0.00837373658174365,0.00390292758232513,-0.000834511151619036,-0.00576642181548531,-0.0108168926257576,-0.0159056202501698,-0.0209472732761319,-0.0258509093730806,0.00099125833782623,-0.00352594245577587,-0.00827715028922004,-0.0131915692077238,-0.0181941307114638,-0.0232049368705414,-0.0281387414937019,-0.0329041861873487,-0.00673688150252411,-0.0112997459568162,-0.0160618245355535,-0.0209538487269117,-0.0259017897766514,-0.0308263640023835,-0.0356424978022425,-0.0402585985990487,-0.0147425140024185,-0.0193505268178133,-0.0241212705305825,-0.0289871121228194,-0.0338752132692085,-0.0387070196173337,-0.0433977679117668,-0.0478558097923049
2050,5.6558853519245,6.10099646588113,6.60902853570202,6.10236141128915,6.5028819466985,6.95070491722186,6.62592132789417,6.98138737402804,7.35108437887316,0.0434087892009958,0.0232647423453843,-0.00808355326835557,0.0183992977193091,-0.00765868042191149,-0.0334156513882377,-0.0290208334689509,-0.061099096542275,-0.0708032129281531,0.0327728290867768,0.0285547915083587,0.0239748005288924,0.0191069782794762,0.0140273290211719,0.00881454350392253,0.00355073054896391,-0.00167780988247699,0.0274516115583835,0.0231770354915812,0.0185599437802802,0.0136743076014327,0.0085963789402134,0.00340553075014466,-0.00181510848663671,-0.00697786870907567,0.0215482225239255,0.0172216010621053,0.0125757552550772,0.00768408136443659,0.00262277205012734,-0.00252847688790849,-0.00768582961592195,-0.0127605727917532,0.0151202666473,0.010744669751204,0.00607652210327235,0.00118838368290052,-0.00384391090051854,-0.00894067012820386,-0.0140176060383481,-0.0189852499126261,0.00822666969994415,0.00380406176472452,-0.000881405918294484,-0.00575827314171759,-0.0107513693630155,-0.0157811888782272,-0.0207632722132671,-0.0256076327916449,0.000928466609713883,-0.00353994203904243,-0.00823893491935571,-0.0130984003699116,-0.018044002095353,-0.0229966370667369,-0.0278719336915072,-0.0325794969458313,-0.00671049221721732,-0.0112239618548745,-0.0159335995268312,-0.0207708060498627,-0.0256622740917874,-0.0305295093047498,-0.0352883139643977,-0.0398480649297432,-0.0146227208938365,-0.0191807245657482,-0.023898815879449,-0.0287100120642289,-0.0335421849290071,-0.0383175633692162,-0.0429522587984007,-0.0473555950920225
2052,5.32688053788631,5.77703651564094,6.29067593250484,5.77843318250715,6.18363341560485,6.63645938035667,6.30782712783856,6.66757030408612,7.04148299716036,0.043909904025047,0.0235300584636624,-0.00816007831913451,0.0186086935785851,-0.00776920905249069,-0.033800778092756,-0.0293382726424712,-0.0618129105860721,-0.0716139159122906,0.0323611186302045,0.0281878226674214,0.0236572232452228,0.0188427329329963,0.0138196270875596,0.00866583403609979,0.00346265337107758,-0.00170449132473281,0.0270971490892632,0.0228678836014311,0.0183005744708121,0.0134684853147451,0.00844713746866339,0.00331513248099001,-0.00184522366675342,-0.00694715473003106,0.0212580675416202,0.0169773046576026,0.0123815629773055,0.00754353976213892,0.00253869715570791,-0.00255404454565038,-0.00765168186575465,-0.0126664098066514,0.0149009388181122,0.0105717415025781,0.00595397114782093,0.00111949877814699,-0.00385656832224781,-0.00889531369349822,-0.0139132898608918,-0.0188219475738964,0.00808413741232786,0.00370847401777537,-0.000926377646541595,-0.00574963408512522,-0.0106868437387398,-0.0156592747500088,-0.0205833141144344,-0.0253699037941274,0.00086812307585485,-0.00355278745071272,-0.00820094892862321,-0.0130069130279713,-0.0178970532218458,-0.0227930373191856,-0.0276113425019971,-0.032262509442202,-0.00668386524250233,-0.011149271182687,-0.0158078789134604,-0.0205917375959896,-0.0254282387651011,-0.0302396531298315,-0.0349426326949579,-0.0394474956685301,-0.014505004668962,-0.0190143668568263,-0.0236812430172113,-0.0284392796881669,-0.0332170361816094,-0.0379375001835448,-0.0425176313557284,-0.0468676973758848
2054,4.99377753653058,5.44897909637692,5.96823648895645,5.45040839866686,5.8603071392298,6.31816020743127,5.98565013642397,6.34970536767347,6.72786865535821,0.0444129154929093,0.0237979545897304,-0.00823503793181309,0.0188204815959316,-0.00787864980591382,-0.0341867460882846,-0.0296549746062162,-0.0625294294668381,-0.0724294768364262,0.0319601284135144,0.0278305846341854,0.0233482686017671,0.0185859010693852,0.0136180471952249,0.00852189274755797,0.00337794925439024,-0.0017292134417557,0.0267521287630526,0.022567145790724,0.0180484767978154,0.0132686960125343,0.00830261330931257,0.00322807927377991,-0.00187340081543585,-0.00691592120234004,0.0209758980380842,0.0167399270907592,0.0121931139959098,0.00740747549567585,0.00245776283757558,-0.0025778582499389,-0.00761719428273251,-0.0125733246514549,0.0146879743446746,0.0104040714427457,0.00583547077636561,0.00105337315583486,-0.0038678214744218,-0.00884995036695655,-0.0138103836470602,-0.0186614670135768,0.00794619494726702,0.00361633248873775,-0.000969141840853976,-0.00574010231846244,-0.010622796109607,-0.0155392434791894,-0.0204066545418294,-0.0251368747651077,0.000810459661515626,-0.00356413458417321,-0.00816273345449844,-0.0129165328676217,-0.0177525955732824,-0.0225933381676607,-0.0273560628645993,-0.0319522205140542,-0.00665658737572527,-0.0110751493577522,-0.0156840250486094,-0.0204158927772488,-0.0251988222750598,-0.0299558269930121,-0.0346043845578742,-0.0390557285650193,-0.0143887680280703,-0.0188507458490471,-0.0234677327881734,-0.0281739854889778,-0.0328987299566699,-0.0375656901204742,-0.042092649467608,-0.0463907931354248
2056,4.65656710006837,5.11680118823895,5.64167273000182,5.11826401836226,5.53286865492756,5.99576133037458,5.65935245816994,6.0277457494002,6.41018615562218,0.0449166021723518,0.0240679282458174,-0.00830807671746244,0.0190342986044262,-0.0079865576934766,-0.0345725292051765,-0.0299699840571952,-0.06324686915491,-0.0732480608404879,0.0315692372066557,0.0274825770439887,0.0230475639532021,0.0183362423509851,0.0134224836180737,0.00838274851559712,0.00329677932506699,-0.00175168759750924,0.0264160783092932,0.0222744707877723,0.0178034266981918,0.0130748468156864,0.00816284647910246,0.00314454345321174,-0.00189933823132783,-0.00688374236818477,0.0207014031649399,0.0165092783750028,0.0120103446657158,0.00727595454987044,0.00238016576811907,-0.00259959186093962,-0.00758191480856402,-0.0124807452814595,0.0144812344185236,0.010241641277247,0.00572112788425135,0.000990241438715289,-0.00387730765848065,-0.00880409127121367,-0.0137082765437338,-0.0185030819740104,0.00781288430750957,0.00352779918673269,-0.00100941267583387,-0.00572926646741346,-0.0105586899590342,-0.015420436019664,-0.0202325168073933,-0.0249076586079271,0.000755706095895658,-0.00357363432817476,-0.00812381711029846,-0.0128266653422842,-0.0176099126422631,-0.0223967045033384,-0.0271051466653104,-0.0316475769575748,-0.00662823611700689,-0.0110010552039431,-0.0155613761407788,-0.0202424891837559,-0.0249731236129402,-0.0296770154155987,-0.0342724459288463,-0.0386715404609332,-0.0142733925488703,-0.0186891252022642,-0.0232574299739315,-0.027913156271396,-0.0325861779410815,-0.0372009346629969,-0.0416760114778482,-0.045923486891269
2058,4.31525079439508,4.78048959744775,5.31095574887798,4.78198682073195,5.20129229455546,5.66922430592405,5.32890471021885,5.70165216177912,6.08838684372476,0.0454196301359,0.0243394037733742,-0.00837882887698638,0.0192497205360849,-0.00809247934510511,-0.0349570196472083,-0.0302822816831051,-0.0639632902870777,-0.074067649132293,0.0311877672804044,0.0271432488923089,0.0227546925384942,0.0180934793950853,0.013232801072448,0.00824840842319019,0.00321929080181996,-0.00177163121463436,0.0260884763093568,0.021989464292674,0.0175651638233054,0.0128868158035723,0.0080278555662691,0.00306468375312288,-0.00192273989558248,-0.00685019033745715,0.0204342312603167,0.016285134072073,0.0118331638265559,0.00714902278233232,0.00230609019660784,-0.00261892378736648,-0.00754538804483315,-0.0123880885747777,0.0142805486461034,0.0100844077107581,0.00561103147220455,0.000930327857663013,-0.0038846668049002,-0.00875724228232803,-0.0136063446204737,-0.0183460455012056,0.00768422593249231,0.00344302134444129,-0.00104691185081198,-0.00571671509239144,-0.0104939809143574,-0.0153021776259466,-0.0200601007861328,-0.0246813373246103,0.000704081248894887,-0.00358094146099955,-0.00808372502512386,-0.0127367047702445,-0.0174682689961595,-0.0222022745116274,-0.0268576114717052,-0.0313474839735402,-0.00659838856132819,-0.0109264400069433,-0.0154392553868777,-0.0200707217068109,-0.0247502113080781,-0.0294021647665661,-0.0339456475717714,-0.0382936555253343,-0.0141582477110789,-0.018528749201281,-0.0230494524290209,-0.0276557842121909,-0.0322782494812089,-0.0368419853774814,-0.0412663585317419,-0.0454643191450979
2060,3.96984169222758,4.44004178364121,4.97606611706231,4.4415742326014,4.86556207451374,5.3385192300723,4.9942869314366,5.37139375677512,5.76242950002411,0.0459205586498837,0.0246117275390447,-0.00844692568310466,0.0194662567892433,-0.00819596459083296,-0.0353390367661875,-0.0305907949674443,-0.0646766095989836,-0.0748860437627696,0.030814978855124,0.0268119920343038,0.0224691861033955,0.0178572896095572,0.0130488258710761,0.00811884834822909,0.00314560714612695,-0.00178877793192838,0.0257687455481026,0.0217116814558458,0.0173333832206808,0.0127044429915286,0.0078976281096788,0.00298863521425713,-0.00194332593158001,-0.00681484577625105,0.0201739821517562,0.0160672268010533,0.0116614435987328,0.00702669610024773,0.00223569761404317,-0.00263554771774566,-0.00750716625830708,-0.0122947714860818,0.0140857063689587,0.00993229305429108,0.00550524262473341,0.000873835698229408,-0.00388955245132096,-0.00870891531783588,-0.013503962347788,-0.0181896014911595,0.00756020911648805,0.00336212120444129,-0.00108137934743958,-0.00570204789127751,-0.0104281282873699,-0.0151837896180546,-0.0198885947882619,-0.0244569738769236,0.000655782739256637,-0.00358572559379682,-0.00804199024736405,-0.0126460460979371,-0.0173269222928765,-0.0220091718284985,-0.0266124527156138,-0.0310508172620665,-0.00656663250034553,-0.010850759089036,-0.0153169829255614,-0.0198997747690233,-0.0245291358277344,-0.0291301957220157,-0.0336227870466363,-0.0379207575009185,-0.0140427026035144,-0.0183688548600579,-0.0228429034850222,-0.0274008394613037,-0.0319737842745127,-0.0364875565875339,-0.0408622871242306,-0.0450117786964595
2062,3.62036492594056,4.09546660419792,4.63699476792331,4.09703507276525,4.52567254849676,5.00362565754804,4.65548946689691,5.03694904493037,5.43228126493446,0.0464178506180356,0.0248841646148509,-0.00851200476957438,0.0196833455066999,-0.00829658060757762,-0.0357173402294512,-0.0308944131905249,-0.0653846186444377,-0.07570087922251,0.0304500656019999,0.0264881353179395,0.0221905177263501,0.0176272967987991,0.012870336419491,0.00799400248065972,0.00307581674673898,-0.00180288959270836,0.0254562469122047,0.0214406194894853,0.0171077267261707,0.0125275205957934,0.00777210985008602,0.00291649755366297,-0.00196084497049531,-0.00677731084855807,0.0199201994717215,0.0158552373529211,0.0114950093710196,0.00690894941868246,0.00216911479827197,-0.00264918535535579,-0.00746682274917783,-0.0122002248907507,0.0138964474414566,0.00978517489074003,0.00540378314476405,0.000820935005949966,-0.00389164484726358,-0.00865864211730075,-0.0134005169072484,-0.0180329993740177,0.00744078131526451,0.00328518430377965,-0.00111258607918256,-0.00568488917678243,-0.0103606092576561,-0.0150646041358131,-0.0197171907390041,-0.0242336276383315,0.000610974855067934,-0.00358768418215127,-0.00799816759374754,-0.012554099475881,-0.0171851384593785,-0.0218165211860136,-0.0263686596612231,-0.0307564391624174,-0.00653257978859398,-0.0107734860186508,-0.0151938907892118,-0.0197288379039874,-0.0243089456580124,-0.0288600197113692,-0.0333026453778416,-0.0375515064463138,-0.0139261404667515,-0.0182086872213021,-0.0226368879001966,-0.0271472866229149,-0.0316716092536698,-0.0361363425250843,-0.0404623663762548,-0.0445643198991449
2064,3.26685805166044,3.74678493219191,4.29374381875237,3.74839017010691,4.18162958617533,4.66453349743871,4.31251379281343,4.69830679382362,5.09791857726024,0.0469098885030476,0.0251558975164901,-0.00857372123601283,0.0199003502696885,-0.00839392857395532,-0.0360906480833879,-0.0311920069801603,-0.0660850107844771,-0.0765096420663188,0.0300921517411812,0.02617093985168,0.0219180952984197,0.0174030629343313,0.0126970533881596,0.00787375203603343,0.00300996034000959,-0.00181376993036016,0.0251502743245834,0.0211757108546835,0.0168877744561927,0.0123557829169694,0.00765119312146985,0.00284832220790787,-0.00197508828823001,-0.00673722434470312,0.0196723634107704,0.0156487857860074,0.0113336293009707,0.00679570465969231,0.00210642043433821,-0.00265960102871041,-0.00742396752213478,-0.0121039101270519,0.013712452818101,0.00964287509851196,0.00530662308647367,0.00077174873024996,-0.00389066607098391,-0.00860599046825164,-0.0132954253542994,-0.0178755120238793,0.00732583661254066,0.00321224647335059,-0.00114034827573694,-0.00566490353489874,-0.0102909356712856,-0.0149439819225707,-0.019545102773436,-0.0240103736100991,0.000569774970361212,-0.00358655747900323,-0.00795184987816347,-0.0124603076458763,-0.0170422100980185,-0.0216234676792447,-0.0261252353572959,-0.0304632191009575,-0.00649588188360578,-0.0106941294228858,-0.015069340885148,-0.0195571247810923,-0.024088707227796,-0.0285905595788092,-0.0329840082766891,-0.0371845603306557,-0.0138079760785825,-0.018047517918895,-0.0224305314854198,-0.0268941053125426,-0.0313705599253871,-0.0357870392864466,-0.0400651604307087,-0.0441203853088993
2066,2.90937117363919,3.39403009981377,3.94632728964259,3.39567280743365,3.83345103509313,4.32124384970237,3.96537324077035,4.35546687128931,4.75932809770554,0.0473949963463064,0.0254260276606594,-0.00863176045418224,0.0201165588042736,-0.0084876625774137,-0.0364576600671787,-0.0314824525859856,-0.0667754172306313,-0.077309699684216,0.0297402913805065,0.0258595960226109,0.0216512562371225,0.0171840806263153,0.0125286300462139,0.00775791359517645,0.00294801753499966,-0.00182127964605735,0.0248500513215312,0.020916317598512,0.0166730369342139,0.0121888963288026,0.0075347048155986,0.00278409842432868,-0.00198590540239613,-0.0066942787506323,0.0194298844675907,0.0154474230249712,0.0111770038060666,0.00668681821990919,0.00204763068114752,-0.00266661786776477,-0.0073782650150187,-0.0120053380576094,0.0135333354523204,0.00950514869439372,0.00521366759973453,0.000726337666388955,-0.00388639685814661,-0.00855058264037298,-0.0131881544624732,-0.0177164567900951,0.0072152037814913,0.00314327994277003,-0.00116454326276774,-0.00564181338156855,-0.0102186732332897,-0.0148213329814605,-0.0193715891562275,-0.023786325378648,0.000532238817868806,-0.0035821451169057,-0.00790268626233917,-0.0123641659406706,-0.0168974779849478,-0.021429199584669,-0.0258812205707135,-0.0301700584114143,-0.00645624728260185,-0.0106122521768905,-0.0149427458366505,-0.0193838955671698,-0.0238675286318435,-0.0283207744825871,-0.0326656920078276,-0.036818601636504,-0.013687675794093,-0.0178846668690649,-0.022223004331247,-0.0266403147776722,-0.0310695062167966,-0.0354383717130455,-0.0396692561544773,-0.0436784339741989
2068,2.54796677779532,3.03724811578306,3.59477167201881,3.03892893959224,3.48116721786147,3.97376974098359,3.61409357441177,4.00844099247693,4.41650758339117,0.0478714683217801,0.0256935802488341,-0.00868585230881319,0.0203311843669943,-0.00857751027872964,-0.0368170863073316,-0.0317646608013589,-0.0674534526060967,-0.0780983391373734,0.0293934708147406,0.0255532229802651,0.0213892641354889,0.0169697669742095,0.0123646434031201,0.00764622767639261,0.0028898930026524,-0.00182535237254564,0.0245547299823502,0.0206617275403851,0.0164629485311627,0.0120264500235448,0.00742239453430834,0.00272373897050373,-0.00199322061008285,-0.00664823879515926,0.0191920988848799,0.015250623635967,0.0110247556932553,0.00658206852062248,0.00199268425704205,-0.00267013502166723,-0.00732945341533244,-0.0119040902396004,0.0133586321640743,0.00937167313109933,0.00512474369122441,0.000684684762086886,-0.00387869462145448,-0.00849211555926515,-0.0130782428378608,-0.0175552193004557,0.00710863455638975,0.00307817913856164,-0.00118512608453128,-0.00561541790804217,-0.0101434626341342,-0.0146961396999498,-0.0191959771822261,-0.0235606615336353,0.000498345180639866,-0.00357432378927776,-0.00785040223803324,-0.0122652444528103,-0.0167503552706123,-0.0212329743984919,-0.0256357214322423,-0.0298759193233718,-0.00641346035489945,-0.0105274925063312,-0.0148135922642904,-0.0192084822562687,-0.0236445868407643,-0.0280496887808412,-0.0323465737124743,-0.0364523688499532,-0.0135647798097964,-0.0177195267011333,-0.0220135472950814,-0.0263850022950398,-0.0307673826016538,-0.0350891250319592,-0.0392732960471741,-0.0432369753372626
